TaxID,Domain,Phylum,Class,Order,Family,Genus,Species
1196038609,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rs-D84,f__Rs-D84,g__Enterousia,s__Enterousia sp017616785
34439122,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,g__Nitrosomonas,s__Nitrosomonas mobilis
384746349,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Tenacibaculum,s__Tenacibaculum agarivorans
573578101,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales_D,f__Alkalibacillaceae,g__Alkalibacillus,s__Alkalibacillus haloalkaliphilus_A
1192345199,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales_B,f__DSM-18226,g__Mesobacillus,s__Mesobacillus jeotgali
1239147966,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Aequorivita,s__Aequorivita xiaoshiensis
1773288743,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__Mycobacterium llatzerense
169136519,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__Flavobacterium amniphilum
2107620119,d__Bacteria,p__Bacillota,c__Bacilli,o__Thermoactinomycetales,f__Thermoactinomycetaceae,g__JANWJM01,s__JANWJM01 sp025449475
1304387282,d__Bacteria,p__Patescibacteria,c__ABY1,o__Buchananbacterales,f__SURF-54,g__JAHIRB01,s__JAHIRB01 sp018818885
1503155072,d__Bacteria,p__CSP1-3,c__CSP1-3,o__CSP1-3,f__CSP1-3,g__CSP1-3,s__CSP1-3 sp031081665
235720524,d__Bacteria,p__Eremiobacterota,c__JACPDS01,o__JACPDS01,f__JACPDS01,g__JACPDS01,s__JACPDS01 sp016183885
911804635,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__Levybacterales,f__UBA12049,g__JAKALS01,s__JAKALS01 sp021825955
2128540528,d__Bacteria,p__Myxococcota,c__Polyangia,o__JAAYKL01,f__JAAYKL01,g__JALNZK01,s__JALNZK01 sp023229365
1508998385,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Zeimonas,s__Zeimonas sp017307915
698809762,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus flavefaciens_AA
1179155211,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__VGEM01,s__VGEM01 sp020446775
1864093279,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Qipengyuania,s__Qipengyuania mesophila
1849984816,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__J036,f__Brachytrichaceae,g__AQU-03,s__AQU-03 sp025354985
123693277,d__Bacteria,p__Actinomycetota,c__Acidimicrobiia,o__Acidimicrobiales,f__CATQHL01,g__VXNF01,s__VXNF01 sp021296435
1616333638,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Balneolales,f__Balneolaceae,g__SLK101,s__SLK101 sp007134695
1872196635,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,g__JAHJHG01,s__JAHJHG01 sp018823885
229594867,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Apilactobacillus,s__Apilactobacillus sp025290035
1911621323,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Butyribacter,s__Butyribacter sp030523265
1198807578,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__JdFR-88,g__JAJYGJ01,s__JAJYGJ01 sp021790695
1463158162,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__RGIG2206,s__RGIG2206 sp946186725
140758771,d__Bacteria,p__Desulfobacterota_D,c__UBA1144,o__UBA2774,f__CSP1-2,g__JALLOG01,s__JALLOG01 sp027717645
898977395,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides sp013815725
458702932,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__Brevundimonas vesicularis_C
1072986676,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Proteus,s__Proteus vulgaris_B
187197270,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Oleiphilaceae,g__Marinobacter,s__Marinobacter salinexigens
923390264,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__RGIG8773,s__RGIG8773 sp947631055
821637542,d__Bacteria,p__Cyanobacteriota,c__Cyanobacteriia,o__Cyanobacteriales,f__Microcoleaceae,g__Microcoleus,s__Microcoleus sp014695175
1804204561,d__Bacteria,p__Actinomycetota,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__Rubrobacter_A,s__Rubrobacter_A sp013695915
1073628081,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Caccomorpha,s__Caccomorpha excrementavium
790442192,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__SXYR01,s__SXYR01 sp903959965
1652793106,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces sp026339835
1524587280,d__Bacteria,p__Actinomycetota,c__Acidimicrobiia,o__Acidimicrobiales,f__Ilumatobacteraceae,g__Casp-actino5,s__Casp-actino5 sp010024485
2147250331,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospira,s__Lachnospira sp030536565
44517581,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA2942,s__UBA2942 sp949299375
1154999156,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Hydrogenimonadaceae,g__Hydrogenimonas,s__Hydrogenimonas thermophila
1113124127,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__Acholeplasmatales,f__Anaeroplasmataceae,g__Anaeroplasma,s__Anaeroplasma faecigallinarum
1531287388,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes excrementavium
86504628,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Glomeribacter,s__Glomeribacter gigasporarum_B
1642061720,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales_H,f__Salisediminibacteriaceae,g__Alkalicoccus,s__Alkalicoccus chagannorensis
1143985820,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__CAG-314,g__Fimimonas,s__Fimimonas sp947624235
2004211359,d__Bacteria,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Collinsella,s__Collinsella sp937949355
391352226,d__Bacteria,p__Planctomycetota,c__UBA1135,o__UBA2386,f__UBA2386,g__GCA-2684655,s__GCA-2684655 sp937906475
944171628,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella sp902786665
1448897780,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__M30B66,f__M30B66,g__CAMCXT01,s__CAMCXT01 sp947460255
1320069528,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Micropepsales,f__Micropepsaceae,g__Rhizomicrobium,s__Rhizomicrobium sp903897605
2120598542,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Limivicinus,s__Limivicinus sp902801295
116699192,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Limivicinus,s__Limivicinus sp002350825
1419342419,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__Flavobacterium sp002296885
1262142388,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Alloprevotella,s__Alloprevotella sp945869305
930414039,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Demequinaceae,g__Demequina,s__Demequina sp030418305
223251812,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Microbacteriaceae,g__Cryobacterium,s__Cryobacterium sp002929535
366752140,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,s__Chitinophaga alhagiae
928676511,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__Legionella bononiensis
428326008,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Halomonadaceae,g__Vreelandella,s__Vreelandella sp001507855
1469271917,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Halothiobacillales,f__Halothiobacillaceae,g__Guyparkeria,s__Guyparkeria sp001641825
2067986763,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Propionibacteriaceae,g__Enemella,s__Enemella sp030544185
2121635990,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Acidithiobacillales,f__Acidithiobacillaceae,g__Acidithiobacillus,s__Acidithiobacillus sp023381645
906877922,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__4572-128,g__4572-128,s__4572-128 sp029938235
1771518909,d__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__JAIVJG01,s__JAIVJG01 sp020200155
668250699,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales_B,f__Caldibacillaceae,g__Caldibacillus_A,s__Caldibacillus_A lycopersici
1004167875,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__JdFR-85,g__BMS3Bbin07,s__BMS3Bbin07 sp013152195
1550636860,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Winogradskyella,s__Winogradskyella sp028289625
1955163001,d__Bacteria,p__Bacillota,c__Bacilli,o__Paenibacillales,f__NBRC-103111,g__Paenibacillus_AA,s__Paenibacillus_AA sp029239545
1226416120,d__Bacteria,p__Zixibacteria,c__MSB-5A5,o__MSB-5A5,f__SM23-73-2,g__SM23-73-2,s__SM23-73-2 sp001304315
950542575,d__Bacteria,p__T1Sed10-126,c__T1Sed10-126,o__T1Sed10-126,f__T1Sed10-126,g__T1Sed10-126,s__T1Sed10-126 sp003554945
937740312,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter_A,s__Lysobacter_A dokdonensis
1676531051,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__UBA9973,f__UBA10002,g__UBA10002,s__UBA10002 sp030648695
1722283570,d__Bacteria,p__Chloroflexota,c__Dehalococcoidia,o__Tepidiformales,f__Tepidiformaceae,g__UCB2,s__UCB2 sp003577245
53492651,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Sulfurovaceae,g__BN30871,s__BN30871 sp022736375
231735138,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella copri_H
182704403,d__Bacteria,p__Electryoneota,c__Electryoneia,o__Electryoneales,f__Electryoneaceae,g__JAHLLH01,s__JAHLLH01 sp020444265
804483760,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__UBA9973,f__UBA2103,g__C7867-001,s__C7867-001 sp017991635
859796333,d__Bacteria,p__Cyanobacteriota,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__PCC9605,s__PCC9605 sp026419705
857002459,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Pseudolabrys,s__Pseudolabrys sp021815055
835663541,d__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__JAEUJQ01,s__JAEUJQ01 sp016879935
1515615382,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__RF39,f__UBA660,g__Scybalousia,s__Scybalousia sp934183185
176232462,d__Bacteria,p__Margulisbacteria,c__WOR-1,o__O2-12-FULL-45-9,f__O2-12-FULL-45-9,g__XYD2-FULL-41-8,s__XYD2-FULL-41-8 sp001771545
186328546,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__Parabacteroides distasonis
413780830,d__Bacteria,p__Cyanobacteriota,c__Cyanobacteriia,o__Cyanobacteriales,f__Cyanobacteriaceae,g__Cyanobacterium,s__Cyanobacterium sp002813895
478636245,d__Bacteria,p__Planctomycetota,c__SZUA-567,o__JAKLDR01,f__JAKLDR01,g__JAKLDR01,s__JAKLDR01 sp022703445
1142137446,d__Bacteria,p__Verrucomicrobiota,c__Kiritimatiellia,o__SLAD01,f__SLAD01,g__SKZA01,s__SKZA01 sp007136425
101855971,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__RF39,f__UBA660,g__SIG200,s__SIG200 sp947627805
280058570,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__RBG-13-40-8-A,f__RBG-13-40-8-A,g__JAKJED01,s__JAKJED01 sp022705575
2006878902,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__2-12-FULL-35-15,f__2-12-FULL-35-15,g__2-12-FULL-35-15,s__2-12-FULL-35-15 sp903911435
534962409,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Nitrosococcales,f__Methylophagaceae,g__GCA-002733105,s__GCA-002733105 sp030620285
597272163,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__Aristaeellaceae,g__JAGVSV01,s__JAGVSV01 sp019137115
1256608725,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__HIMB11,s__HIMB11 sp003486095
1737346991,d__Bacteria,p__Acidobacteriota,c__Terriglobia,o__Terriglobales,f__Acidobacteriaceae,g__Occallatibacter,s__Occallatibacter sp003156235
1553786715,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Methylocystis,s__Methylocystis sp002862095
1935737384,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Thalassobaculales,f__Thalassobaculaceae,g__Nisaea,s__Nisaea denitrificans
1845501199,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paucibacter_A,s__Paucibacter_A oligotrophus_A
1987200683,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__QAND01,g__UMGS1975,s__UMGS1975 sp900556815
1808122234,d__Bacteria,p__Marinisomatota,c__Marinisomatia,o__Marinisomatales,f__TCS55,g__GCA-002713455,s__GCA-002713455 sp902581045
102205414,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Alteromonadaceae,g__Paraglaciecola,s__Paraglaciecola sp913058035
435526251,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__UBA1924,g__JAHCJI01,s__JAHCJI01 sp937899905
17465287,d__Bacteria,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Collinsella,s__Collinsella sp902489775
339495601,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__28-YEA-48,s__28-YEA-48 sp947455285
252551364,d__Bacteria,p__Cyanobacteriota,c__Cyanobacteriia,o__PCC-6307,f__Cyanobiaceae,g__Vulcanococcus,s__Vulcanococcus sp024345835
905387718,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__Fusobacterium nucleatum_J
895575727,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces heilongjiangensis
748699381,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,s__Sphingobacterium sp002454415
1675183922,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Micromonosporaceae,g__Actinoplanes,s__Actinoplanes rishiriensis
2144911088,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Polaribacter,s__Polaribacter sejongensis
1866453245,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__TMED109,f__TMED109,g__GCA-2714055,s__GCA-2714055 sp002714055
1273189060,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__FEB-22,s__FEB-22 sp023404705
647989524,d__Bacteria,p__Acidobacteriota,c__Terriglobia,o__Bryobacterales,f__Bryobacteraceae,g__Fen-330,s__Fen-330 sp023436715
1924340894,d__Bacteria,p__Patescibacteria,c__ABY1,o__SG8-24,f__GWF2-40-263,g__UM-FILTER-50-9,s__UM-FILTER-50-9 sp018700535
929866758,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__NS11-12g,f__UBA955,g__JABMMZ01,s__JABMMZ01 sp020848595
2090462900,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__Moranbacterales,f__UBA1568,g__JAGOTT01,s__JAGOTT01 sp018061645
1593064920,d__Bacteria,p__Acidobacteriota,c__Terriglobia,o__Terriglobales,f__Acidobacteriaceae,g__JAJYVU01,s__JAJYVU01 sp021791875
1985378527,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Beutenbergiaceae,g__JAENWO01,s__JAENWO01 sp016649925
105834599,d__Bacteria,p__Patescibacteria,c__Dojkabacteria,o__B142,f__JAFGFJ01,g__JAFGFJ01,s__JAFGFJ01 sp016931155
2136518844,d__Bacteria,p__Desulfobacterota_G,c__Syntrophorhabdia,o__Syntrophorhabdales,f__Syntrophorhabdaceae,g__JAPLKB01,s__JAPLKB01 sp026388275
725369990,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas sp021732465
713968522,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Verrucomicrobiaceae,g__Prosthecobacter,s__Prosthecobacter sp027484445
481400307,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola_A,s__Phocaeicola_A sp017517605
2061561320,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__RF39,f__UBA660,g__Onthocola_B,s__Onthocola_B sp944363805
107147098,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__SAR86,f__AG-339-G14,g__CACNYO01,s__CACNYO01 sp028140145
1226969619,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UBA5905,s__UBA5905 sp904501705
970466162,d__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__UBA4665,g__JAJZWH01,s__JAJZWH01 sp027357065
2024753672,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes sp017536555
1040190390,d__Bacteria,p__Acidobacteriota,c__Terriglobia,o__Terriglobales,f__JACPNR01,g__JACPNR01,s__JACPNR01 sp030774055
872870777,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__Borkfalkiaceae,g__HGM11412,s__HGM11412 sp017558825
48616662,d__Bacteria,p__Cyanobacteriota,c__Vampirovibrionia,o__Gastranaerophilales,f__Gastranaerophilaceae,g__Stercorousia,s__Stercorousia sp934691935
1420486677,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Faecousia,s__Faecousia sp022770345
2080522118,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__B-17B0,f__B-17BO,g__UBA4416,s__UBA4416 sp025356715
1561111485,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__Desulfosarcinaceae,g__Desulfosarcina,s__Desulfosarcina alkanivorans
210267405,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces drozdowiczii
34879600,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA2868,s__UBA2868 sp016281085
1912206423,d__Bacteria,p__Acidobacteriota,c__Terriglobia,o__Terriglobales,f__SbA1,g__QIAJ01,s__QIAJ01 sp020073215
1088080482,d__Bacteria,p__Cyanobacteriota,c__Cyanobacteriia,o__PCC-6307,f__Cyanobiaceae,g__Prochlorococcus_A,s__Prochlorococcus_A sp003279935
2075082060,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__JAEZED01,g__JAEZED01,s__JAEZED01 sp023417885
2064286967,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__GCF-002020875,f__GCF-002020875,g__Thiopontia,s__Thiopontia sp018671205
647410711,d__Bacteria,p__Desulfobacterota,c__WTBG01,o__WTBG01,f__WTBG01,g__WTBG01,s__WTBG01 sp013139225
1680760175,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Methylococcales,f__Methylomonadaceae,g__Methylomonas,s__Methylomonas fluvii
2003736866,d__Bacteria,p__Actinomycetota,c__Thermoleophilia,o__Solirubrobacterales,f__70-9,g__67-14,s__67-14 sp937910825
1556696663,d__Bacteria,p__Acidobacteriota,c__Holophagae,o__Holophagales,f__Holophagaceae,g__JANXPB01,s__JANXPB01 sp025357545
1016312959,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseicyclus,s__Roseicyclus sp018401965
2138626451,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__Izemoplasmatales,f__UBA5603,g__4572-104,s__4572-104 sp023132365
524230149,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema_D sp900770075
216381421,d__Bacteria,p__Desulfobacterota,c__Syntrophia,o__Syntrophales,f__UBA2192,g__UBA2192,s__UBA2192 sp002419215
1797629429,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__UBA11713,f__UBA11713,g__2-01-FULL-46-13,s__2-01-FULL-46-13 sp001780775
314338976,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Pseudochrobactrum,s__Pseudochrobactrum sp900470285
1450869262,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp002309995
1195892324,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema_D sp017616165
1365630088,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__RF39,f__UBA660,g__CAJPPJ01,s__CAJPPJ01 sp905372515
1753523988,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__CAG-272,g__DTU064,s__DTU064 sp947624945
1904974054,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Flexilinea,s__Flexilinea sp938020565
357131130,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__RGIG423,s__RGIG423 sp017416055
2015553572,d__Bacteria,p__Nitrospirota,c__UBA9217,o__UBA9217,f__UBA9217,g__CAKKPG01,s__CAKKPG01 sp919901555
17049535,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Falseniella,s__Falseniella ignava
123176060,d__Bacteria,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__Eggerthellaceae,g__CANQRF01,s__CANQRF01 sp947626195
1731317313,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__UBA6382,s__UBA6382 sp017940605
339885953,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Granulosicoccales,f__Granulosicoccaceae,g__GCA-1730015,s__GCA-1730015 sp937998875
546668074,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Pelagibacterales,f__Pelagibacteraceae,g__Pelagibacter,s__Pelagibacter sp902587095
461914412,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__UBA7312,g__UBA8444,s__UBA8444 sp002714805
808762051,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Bacillaceae_L,g__Ferdinandcohnia,s__Ferdinandcohnia timonensis
892988422,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Blastomonas,s__Blastomonas sp000331245
299572200,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Comchoanobacterales,f__GCA-002691585,g__GCA-002691585,s__GCA-002691585 sp002690495
